obs,Expenditures,Revenues,Exports,Imports,IntDef,ExtDef,d_Expenditures,d_Revenues,d_Exports,d_Imports,d_IntDef,d_ExtDef,d_d_Expenditures,d_d_Revenues,d_d_Exports,d_d_Imports,d_d_IntDef,d_d_ExtDef,l_Expenditures,l_Revenues,l_Exports,l_Imports,l_IntDef,l_ExtDef,ld_Expenditures,ld_Revenues,ld_Exports,ld_Imports,ld_IntDef,ld_ExtDef,sd_Expenditures,sd_Revenues,sd_Exports,sd_Imports,sd_IntDef,sd_ExtDef
1957Q2,684.354471544715,742.95569105691,82.068,89.062,58.6012195121951,-6.994,9.00131472190401,-7.13473664166395,-2.51000000000001,0.679000000000002,-16.1360513635686,-3.18900000000001,-3.75099464328002,-13.616689763967,-7.68400000000001,-5.84399999999999,-9.8656951206882,-1.84000000000002,6.52847601663858,6.61063640775366,4.40754817190396,4.48933275641212,4.07075550715474,NA,0.0132402672919349,-0.00955736177345479,-0.0301260136087373,0.00765311295432891,-0.243223401327749,NA,34.726930561108,14.585417832866,8.551,4.05799999999999,-20.141512728242,4.493
1957Q3,683.379379379379,739.547547547547,79.755,87.306,56.1681681681681,-7.551,-0.975092165336036,-3.40814350936307,-2.313,-1.756,-2.433051344027,-0.557,-9.97640688724005,3.72659313230088,0.197000000000003,-2.435,13.7030000195416,2.63200000000001,6.52705016565174,6.60603857697037,4.37895943562441,4.4694191890062,4.0283501937314,NA,-0.00142585098683945,-0.00459783078328435,-0.0285887362795476,-0.0199135674059265,-0.0424053134233331,NA,45.3836370212999,15.9754951458,3.77199999999999,1.55,-29.4081418755001,2.222
1957Q4,704.136656891496,717.434799608993,77.343,87.513,13.2981427174976,-10.17,20.7572775121171,-22.112747938554,-2.41199999999999,0.207000000000008,-42.8700254506705,-2.619,21.7323696774531,-18.7046044291909,-0.0989999999999895,1.96300000000001,-40.4369741066435,-2.062,6.55697245222288,6.5756820718796,4.34825007518635,4.4717873537565,2.58762438017546,NA,0.0299222865711348,-0.0303565050907686,-0.0307093604380597,0.00236816475030199,-1.44072581355594,NA,41.5358094338691,-26.173674967278,-2.06099999999999,5.65300000000001,-67.7094844011465,-7.714
1958Q1,696.281925343812,692.318271119843,69.68,88.752,-3.96365422396866,-19.072,-7.85473154768408,-25.11652848915,-7.663,1.23899999999999,-17.2617969414663,-8.902,-28.6120090598012,-3.00378055059605,-5.251,1.03199999999998,25.6082285092042,-6.283,6.54575464346684,6.54004577924651,4.24391333254425,4.48584596331288,NA,NA,-0.0112178087560411,-0.0356362926330895,-0.104336742642104,0.0140586095563799,NA,NA,20.928768521001,-57.772156578731,-14.898,0.369,-78.7009250997324,-15.267
1958Q2,724.720303605313,687.437760910816,70.009,92.545,-37.2825426944971,-22.536,28.438378261501,-4.88051020902697,0.328999999999994,3.79300000000001,-33.3188884705284,-3.464,36.2931098091851,20.2360182801231,7.99199999999999,2.55400000000002,-16.0570915290622,5.438,6.58578579228869,6.53297129585841,4.24862380521333,4.52769501270868,NA,NA,0.0400311488218517,-0.0070744833881049,0.00471047266908542,0.0418490493958013,NA,NA,40.365832060598,-55.517930146094,-12.059,3.483,-95.8837622066922,-15.542
1958Q3,732.529840972872,707.874275023386,70.239,91.291,-24.6555659494857,-21.052,7.80953736755896,20.43651411257,0.230000000000004,-1.254,12.6269767450114,1.484,-20.6288408939421,25.3170243215969,-0.0989999999999895,-5.04700000000001,45.9458652155398,4.948,6.59650407859095,6.56226650027436,4.25190371232347,4.51405220661931,NA,NA,0.0107182863022626,0.0292952044159485,0.00327990711013282,-0.0136428060893747,NA,NA,49.150461593493,-31.673272524161,-9.51599999999999,3.985,-80.8237341176538,-13.501
1958Q4,732.835460346399,733.481130355515,70.052,96.397,0.645670009115747,-26.345,0.305619373527065,25.606855332129,-0.186999999999998,5.10600000000001,25.3012359586014,-5.293,-7.50391799403189,5.17034121955908,-0.417000000000002,6.36000000000001,12.67425921359,-6.777,6.59692120239985,6.59780187176544,4.24923782341042,4.5684750808003,-0.437466727515689,NA,0.000417123808900577,0.0355353714910862,-0.00266588891304753,0.0544228741809967,NA,NA,28.698803454903,16.046330746522,-7.291,8.884,-12.6524727083819,-16.175
1959Q1,732.778512396694,773.488429752066,74.668,98.256,40.7099173553719,-23.588,-0.056947949704977,40.007299396551,4.616,1.85899999999999,40.0642473462562,2.757,-0.362567323232042,14.400444064422,4.803,-3.24700000000001,14.7630113876547,8.05,6.59684349032724,6.65091071159752,4.31305162017035,4.58757631758704,3.70647173243108,NA,-7.77120726098701e-005,0.0531088398320723,0.0638137967599324,0.0191012367867414,4.14393845994676,NA,36.4965870528821,81.1701586322231,4.988,9.504,44.6735715793406,-4.516
1959Q2,746.813793103448,803.213793103448,77.156,103.333,56.4,-26.177,14.035280706754,29.7253633513819,2.488,5.077,15.6900826446281,-2.589,14.0922286564589,-10.2819360451691,-2.128,3.218,-24.3741647016281,-5.346,6.61581588110527,6.68862092147857,4.34582934636199,4.63795678299943,4.03246915850401,NA,0.0189723907780257,0.0377102098810562,0.0327777261916431,0.0503804654123847,0.325997426072938,NA,22.093489498135,115.776032192632,7.14700000000001,10.788,93.6825426944971,-3.641
1959Q3,758.592432432432,804.212252252252,79.59,104.454,45.6198198198198,-24.864,11.778639328984,0.998459148804045,2.434,1.121,-10.7801801801802,1.313,-2.25664137776994,-28.7269042025779,-0.054000000000002,-3.956,-26.4702628248083,3.902,6.631464653503,6.68986322967695,4.37688845681776,4.64874678310464,3.82034226726098,NA,0.0156487723977348,0.00124230819837834,0.0310591104557645,0.0107900001052084,-0.212126891243037,NA,26.0625914595601,96.3379772288661,9.351,13.163,70.2753857693055,-3.812
1959Q4,770.245818181818,811.880727272727,77.419,101.768,41.634909090909,-24.349,11.653385749386,7.66847502047494,-2.17100000000001,-2.68599999999999,-3.9849107289108,0.515000000000001,-0.125253579598052,6.6700158716709,-4.605,-3.80699999999999,6.79526945126939,-0.797999999999998,6.64670970829205,6.69935344177747,4.34923222850705,4.62269571285391,3.72893897620777,NA,0.0152450547890526,0.00949021210052425,-0.027656228310704,-0.0260510702507268,-0.0914032910532048,NA,37.4103578354189,78.399596917212,7.36699999999999,5.371,40.9892390817933,1.996
1960Q1,770.588180978763,874.196675900277,87.165,105.591,103.608494921514,-18.426,0.342362796945054,62.31594862755,9.74600000000001,3.82299999999999,61.973585830605,5.923,-11.3110229524409,54.6474736070751,11.917,6.50899999999999,65.9584965595158,5.408,6.64715409464745,6.77330537997435,4.46780287419518,4.65957314036738,4.6406193237757,NA,0.000444386355396453,0.073951938196875,0.118570645688124,0.036877427513474,0.911680347567926,NA,37.809668582069,100.708246148211,12.497,7.33499999999999,62.8985775661421,5.162
1960Q2,788.353424657534,868.415525114155,92.691,106.269,80.0621004566211,-13.578,17.765243678771,-5.781150786122,5.526,0.678000000000011,-23.5463944648929,4.848,17.4228808818259,-68.097099413672,-4.22000000000001,-3.14499999999998,-85.5199802954979,-1.075,6.66994649775668,6.76667031568191,4.52927138047988,4.66597361534692,4.38280258925101,NA,0.0227924031092268,-0.0066350642924391,0.0614685062847062,0.00640047497953322,-0.257816734524688,NA,41.539631554086,65.201732010707,15.535,2.93600000000001,23.6621004566211,12.599
1960Q3,789.230687830688,858.831128747795,90.356,103.111,69.6004409171077,-12.755,0.877263173154006,-9.58439636636001,-2.33500000000001,-3.158,-10.4616595395134,0.822999999999999,-16.887980505617,-3.80324558023801,-7.861,-3.83600000000001,13.0847349253795,-4.025,6.67105865812471,6.75557231214302,4.50375742324503,4.63580607786319,4.24277090233622,NA,0.00111216036803796,-0.0110980035388932,-0.0255139572348559,-0.0301675374837229,-0.140031686914787,NA,30.638255398256,54.618876495543,10.766,-1.34299999999999,23.9806210972879,12.109
1960Q4,804.48045178106,846.28809730669,92.241,98.256,41.8076455256298,-6.015,15.249763950372,-12.543031441105,1.88500000000001,-4.855,-27.7927953914779,6.74,14.372500777218,-2.95863507474496,4.22000000000001,-1.697,-17.3311358519645,5.917,6.69019666754314,6.74085984218709,4.52440471718565,4.58757631758704,3.73307923011693,NA,0.019138009418425,-0.0147124699559242,0.020647293940617,-0.0482297602761506,-0.509691672219297,NA,34.234633599242,34.407370033963,14.822,-3.512,0.172736434720804,18.334
1961Q1,808.852442159383,850.624164524422,91.594,97.769,41.7717223650386,-6.17500000000001,4.37199037832306,4.33606721773197,-0.647000000000006,-0.486999999999995,-0.0359231605912029,-0.16000000000001,-10.8777735720489,16.8790986588369,-2.53200000000001,4.36800000000001,27.7568722308867,-6.90000000000001,6.69561650506939,6.745970391215,4.51736576735132,4.58260755337895,3.73221961215833,NA,0.00541983752624731,0.00511054902790953,-0.00703894983432907,-0.00496876420809578,-0.000859617958592462,NA,38.26426118062,-23.572511375855,4.42899999999999,-7.82199999999999,-61.8367725564754,12.251
1961Q2,833.467006802721,863.683333333333,90.323,99.009,30.216326530612,-8.68600000000001,24.614564643338,13.0591688089111,-1.271,1.23999999999999,-11.5553958344266,-2.511,20.2425742650149,8.7231015911791,-0.623999999999995,1.72699999999999,-11.5194726738354,-2.35099999999999,6.72559411748743,6.76120618927631,4.50339213452451,4.59521075509352,3.40838239189836,NA,0.0299776124180475,0.0152357980613083,-0.0139736328268025,0.0126032017145707,-0.32383722025997,NA,45.113582145187,-4.73219178082195,-2.36800000000001,-7.26000000000001,-49.8457739260091,4.89199999999999
1961Q3,835.288685524126,879.251247920133,89.84,105.576,43.9625623960065,-15.736,1.82167872140496,15.5679145867999,-0.48299999999999,6.56699999999999,13.7462358653945,-7.04999999999999,-22.792885921933,2.50874577788886,0.788000000000011,5.327,25.3016316998211,-4.53899999999999,6.72777739626622,6.77907069065378,4.49803031043019,4.65943107271453,3.78333841709978,NA,0.00218327877879076,0.0178645013774652,-0.00536182409432584,0.0642203176210101,0.374956025201418,NA,46.057997693438,20.420119172338,-0.515999999999991,2.46499999999999,-25.6378785211012,-2.981
1961Q4,843.796763754045,901.838996763754,92.625,108.099,58.0422330097089,-15.474,8.50807822991897,22.5877488436211,2.785,2.52300000000001,14.0796706137024,0.262,6.686399508514,7.01983425682113,3.26799999999999,-4.04399999999998,0.333434748307909,7.31199999999999,6.7379116643594,6.80443600830302,4.52855908361625,4.68304747390857,4.06117090090975,NA,0.0101342680931751,0.0253653176492481,0.0305287731860631,0.0236164011940447,0.277832483809969,NA,39.316311972985,55.550899457064,0.384,9.843,16.2345874840791,-9.459
1962Q1,861.127358490566,906.189937106918,92.395,111.376,45.0625786163523,-18.981,17.3305947365211,4.35094034316398,-0.230000000000004,3.277,-12.9796543933566,-3.507,8.82251650660214,-18.2368085004571,-3.015,0.753999999999991,-27.059325007059,-3.769,6.7582424127577,6.8092489276767,4.52607286462939,4.71291186442631,3.80805215965063,NA,0.0203307483983046,0.00481291937367523,-0.00248621898686263,0.029864390517738,-0.253118741259118,NA,52.274916331183,55.565772582496,0.801000000000002,13.607,3.2908562513137,-12.806
1962Q2,873.07763055339,917.377552611068,101.253,113.796,44.2999220576772,-12.543,11.950272062824,11.18761550415,8.858,2.42,-0.762656558675097,6.438,-5.38032267369715,6.83667516098603,9.08800000000001,-0.856999999999999,12.2169978346815,9.945,6.77202447577315,6.82151911337785,4.61762233517733,4.73440737168959,3.79098291762916,NA,0.0137820630154479,0.0122701857011496,0.0915494705479407,0.0214955072632801,-0.0170692420214689,NA,39.610623750669,53.694219277735,10.93,14.787,14.0835955270652,-3.85699999999999
1962Q3,878.964719271623,932.253869499241,95.596,115.227,53.2891502276176,-19.631,5.88708871823303,14.8763168881729,-5.657,1.431,8.9892281699404,-7.088,-6.06318334459093,3.68870138402292,-14.515,-0.989000000000004,9.75188472861549,-13.526,6.77874475953224,6.83760516976015,4.56013097817781,4.74690409580026,3.9757327499931,NA,0.00672028375908518,0.0160860563822993,-0.0574913569995168,0.0124967241106706,0.184749832363938,NA,43.6760337474971,53.002621579108,5.756,9.65100000000001,9.3265878316111,-3.895
1962Q4,888.01463963964,935.359234234234,93.524,116.644,47.3445945945946,-23.12,9.04992036801696,3.10536473499303,-2.072,1.417,-5.944555633023,-3.489,3.16283164978393,-11.7709521531799,3.58499999999999,-0.0139999999999958,-14.9337838029634,3.599,6.78898822893695,6.84093066323694,4.53821808784879,4.75912656122515,3.85745265460642,NA,0.0102434694047142,0.00332549347679478,-0.0219128903290207,0.0122224654248884,-0.118280095386682,NA,44.217875885595,33.52023747048,0.899000000000001,8.545,-10.6976384151143,-7.646
1963Q1,895.302102102102,952.615915915916,95.716,113.943,57.3138138138138,-18.227,7.28746246246203,17.256681681682,2.19199999999999,-2.70100000000001,9.96921921921921,4.893,-1.76245790555492,14.151316946689,4.264,-4.11800000000001,15.9137748522422,8.382,6.79716120556777,6.85921179609609,4.56138547361707,4.73569832335281,4.04854167344099,NA,0.00817297663081895,0.0182811328591441,0.0231673857682777,-0.0234282378723369,0.191089018834567,NA,34.174743611536,46.425978808998,3.321,2.56699999999999,12.2512351974615,0.754000000000001
1963Q2,898.262218890555,969.256821589205,106.92,116.629,70.9946026986506,-9.709,2.96011678845298,16.6409056732889,11.204,2.68600000000001,13.6807888848368,8.518,-4.32734567400905,-0.615776008393141,9.01200000000001,5.38700000000001,3.71156966561759,3.625,6.80046202889644,6.87652961453422,4.67208089127072,4.7589979565429,4.26260385582291,NA,0.00330082332866688,0.0173178184381344,0.110695417653648,0.0232996331900912,0.214062182381925,NA,25.184588337165,51.8792689781369,5.667,2.833,26.6946806409734,2.834
1963Q3,913.474100719424,985.130935251799,101.209,119.596,71.6568345323741,-18.387,15.211881828869,15.874113662594,-5.711,2.967,0.66223183372351,-8.678,12.251765040416,-0.766792010694871,-16.915,0.280999999999992,-13.0185570511133,-17.196,6.81725502371327,6.89277456152743,4.6171876857054,4.78411939614119,4.27188853747627,NA,0.0167929948168322,0.0162449469932096,-0.0548932055653157,0.0251214395982835,0.00928468165335694,NA,34.5093814478009,52.877065752558,5.613,4.369,18.3676843047565,1.244
1963Q4,918.327805575411,984.134381701215,106.285,119.197,65.8065761258041,-12.912,4.85370485598708,-0.99655355058394,5.07599999999999,-0.399000000000001,-5.85025840657001,5.475,-10.3581769728819,-16.870667213178,10.787,-3.366,-6.51249024029352,14.153,6.82255441356367,6.89176245449739,4.66612416532509,4.7807775865293,4.18671977445913,NA,0.00529938985039902,-0.00101210703004284,0.0489364796196865,-0.00334180961188757,-0.0851687630171343,NA,30.3131659357711,48.775147466981,12.761,2.553,18.4619815312095,10.208
1964Q1,927.1338995046,977.201486199575,112.796,119.094,50.0675866949753,-6.29799999999999,8.80609392918893,-6.93289550164002,6.51100000000001,-0.103000000000009,-15.7389894308288,6.61400000000001,3.95238907320186,-5.93634195105608,1.43500000000002,0.295999999999992,-9.8887310242588,1.13900000000001,6.83209799904487,6.88469286025797,4.72558087744229,4.7799130972585,3.91337382655784,NA,0.00954358548120116,-0.00706959423942166,0.059456712117206,-0.00086448927080518,-0.273345947901293,NA,31.831797402498,24.585570283659,17.08,5.151,-7.2462271188385,11.929
1964Q2,935.70944716585,957.401959412176,114.671,121.765,21.6925122463261,-7.09399999999999,8.57554766124997,-19.799526787399,1.875,2.67100000000001,-28.3750744486492,-0.795999999999999,-0.230546267938962,-12.866631285759,-4.63600000000001,2.77400000000002,-12.6360850178204,-7.41000000000001,6.84130500859282,6.86422332355353,4.74206715868891,4.80209295765922,3.07696714322729,NA,0.00920700954795084,-0.020469536704435,0.0164862812466184,0.0221798604007235,-0.836406683330548,NA,37.4472282752949,-11.854862177029,7.751,5.136,-49.3020904523245,2.61500000000001
1964Q3,925.961565096953,971.243698060942,113.783,125.026,45.2821329639889,-11.243,-9.74788206889696,13.8417386487661,-0.888000000000005,3.261,23.5896207176628,-4.14900000000001,-18.3234297301469,33.6412654361651,-2.76300000000001,0.589999999999989,51.964695166312,-3.35300000000001,6.83083272740999,6.87857741317786,4.73429312564743,4.8285217156733,3.81291253888063,NA,-0.0104722811828353,0.0143540896243328,-0.00777403304148017,0.0264287580140818,0.73594539565334,NA,12.487464377529,-13.8872371908569,12.574,5.42999999999999,-26.3747015683852,7.144
1964Q4,928.005405405405,984.195495495495,117.171,128.421,56.1900900900902,-11.25,2.04384030845199,12.951797434553,3.38800000000001,3.395,10.9079571261013,-0.00699999999999967,11.7917223773489,-0.889941214213081,4.27600000000001,0.134,-12.6816635915615,4.14200000000001,6.83303755755954,6.89182455160317,4.76363440625148,4.85531392928466,4.02874040843462,NA,0.00220483014955786,0.0132471384253066,0.0293412806040463,0.0267922136113574,0.215827869553993,NA,9.67759982999394,0.0611137942800042,10.886,9.22399999999999,-9.6164860357139,1.662
1965Q1,939.329192546584,1018.75776397516,104.53,123.787,79.4285714285714,-19.257,11.323787141179,34.5622684796649,-12.641,-4.63399999999999,23.2384813384812,-8.007,9.27994683272698,21.6104710451119,-16.029,-8.02899999999998,12.3305242123799,-8,6.84516599556212,6.92633928560594,4.64947411154462,4.81856234665922,4.37485814519527,NA,0.0121284380025735,0.0345147340027729,-0.114160294706863,-0.036751582625441,0.346117736760644,NA,12.195293041984,41.5562777755849,-8.26600000000001,4.69300000000001,29.3609847335961,-12.959
1965Q2,955.761736770692,1031.97055630936,124.154,138.397,76.2088195386702,-14.243,16.432544224108,13.2127923342001,19.624,14.61,-3.2197518899012,5.014,5.10875708292906,-21.3494761454648,32.265,19.244,-26.4582332283824,13.021,6.86250865266925,6.93922541492651,4.82152273052496,4.93012636664806,4.33347719797231,NA,0.017342657107136,0.0128861293205711,0.172048618980346,0.111564019988839,-0.0413809472229545,NA,20.052289604842,74.5685968971841,9.48299999999999,16.632,54.5163072923441,-7.14900000000001
1965Q3,984.443506493506,1019.05506493506,117.05,138.972,34.6115584415584,-21.922,28.681769722814,-12.9154913743,-7.104,0.575000000000017,-41.5972610971118,-7.679,12.249225498706,-26.1282837085001,-26.728,-14.035,-38.3775092072106,-12.693,6.89207651349062,6.9266310699718,4.76260119393692,4.93427247399024,3.54418768528297,NA,0.0295678608213672,-0.0125943449547146,-0.0589215365880422,0.00414610734218446,-0.789289512689344,NA,58.481941396553,47.811366874118,3.267,13.946,-10.6705745224305,-10.679
1965Q4,997.295802005013,1031.97462406015,125.535,145.761,34.6788220551379,-20.226,12.852295511507,12.91955912509,8.485,6.78899999999999,0.0672636135794988,1.696,-15.829474211307,25.83505049939,15.589,6.21399999999997,41.6645247106913,9.375,6.9050474180387,6.93922935665019,4.83258460415295,4.98196829408087,3.54612918522066,NA,0.0129709045480828,0.0125982866783891,0.0699834102160271,0.0476958200906292,0.00194149993768455,NA,69.290396599608,47.779128564655,8.36399999999999,17.34,-21.5112680349523,-8.976
1966Q1,1013.67817848411,1084.77451100245,123.321,149.494,71.0963325183376,-26.173,16.382376479097,52.7998869423,-2.214,3.733,36.4175104631997,-5.947,3.53008096759004,39.8803278172099,-10.699,-3.05599999999998,36.3502468496202,-7.643,6.9213407555552,6.98912742041529,4.81479071196983,5.0072562582461,4.26403575345823,NA,0.0162933375165002,0.0498980637651032,-0.0177938921831196,0.0252879641652255,0.717906568237574,NA,74.3489859375261,66.0167470272901,18.791,25.707,-8.3322389102338,-6.916
1966Q2,1045.42608695652,1108.76855270995,128.725,153.213,63.3424657534247,-24.488,31.74790847241,23.9940417074999,5.404,3.71899999999999,-7.75386676491291,1.685,15.365531993313,-28.8058452348,7.618,-0.01400000000001,-44.1713772281126,7.632,6.95217982001044,7.01100526648037,4.8576783459322,5.03182911010326,4.14855596920382,NA,0.0308390644552405,0.0218778460650739,0.0428876339623772,0.0245728518571617,-0.115479784254406,NA,89.6643501858281,76.7979964005899,4.571,14.816,-12.8663537852455,-10.245
1966Q3,1058.88577120091,1109.69499146272,123.891,161.817,50.80922026181,-37.926,13.45968424439,0.926438752770082,-4.83399999999999,8.60400000000001,-12.5332454916147,-13.438,-18.28822422802,-23.0676029547299,-10.238,4.88500000000002,-4.77937872670179,-15.123,6.96497247500635,7.01184047408074,4.81940214677156,5.0864660670903,3.92807783933182,NA,0.0127926549959065,0.000835207600376364,-0.038276199160646,0.0546369569870464,-0.220478129872008,NA,74.4422647074041,90.63992652766,6.84100000000001,22.845,16.1976618202516,-16.004
1966Q4,1089.09226918799,1123.44510567297,127.98,163.662,34.3528364849833,-35.682,30.20649798708,13.7501142102499,4.089,1.845,-16.4563837768267,2.244,16.7468137426899,12.8236754574798,8.92299999999999,-6.75900000000001,-3.923138285212,15.682,6.99309984770734,7.02415523032752,4.85187400171131,5.09780332548161,3.5366845912412,NA,0.0281273727009923,0.0123147562467816,0.0324718549397556,0.0113372583913076,-0.391393248090619,NA,91.796467182977,91.4704816128199,2.44500000000001,17.901,-0.3259855701546,-15.456
1967Q1,1138.32723900371,1126.59740328564,130.447,166.126,-11.7298357180709,-35.679,49.23496981572,3.15229761267005,2.467,2.464,-46.0826722030542,0.00300000000000011,19.02847182864,-10.5978165975798,-1.622,0.619,-29.6262884262275,-2.241,7.03731512959218,7.02695722154551,4.87096701400132,5.11274653657887,NA,NA,0.0442152818848376,0.00280199121798841,0.0190930122900008,0.014943211097262,NA,NA,124.6490605196,41.82289228319,7.126,16.632,-82.8261682364085,-9.506
1967Q2,1144.59778597786,1126.13653136531,129.263,164.842,-18.4612546125461,-35.579,6.27054697414997,-0.460871920329964,-1.184,-1.28399999999999,-6.7314188944752,0.100000000000001,-42.96442284157,-3.61316953300002,-3.651,-3.74799999999999,39.351253308579,0.0970000000000013,7.0428085756536,7.02654805478181,4.86184908860147,5.10498743937445,NA,NA,0.00549344606141577,-0.000409166763700952,-0.00911792539984013,-0.00775909720442769,NA,NA,99.1716990213399,17.36797865536,0.538000000000011,11.629,-81.8037203659708,-11.091
1967Q3,1155.35412371134,1143.88917525773,126.116,167.056,-11.4649484536083,-40.94,10.75633773348,17.7526438924199,-3.14700000000001,2.214,6.9963061589378,-5.361,4.48579075933003,18.2135158127498,-1.96300000000001,3.49799999999999,13.727725053413,-5.461,7.05216217657941,7.04218929247237,4.83720211834771,5.11832908554775,NA,NA,0.00935360092581305,0.0156412376905557,-0.0246469702537695,0.0133416461733091,NA,NA,96.4683525104299,34.1941837950098,2.22499999999999,5.239,-62.2741687154183,-3.014
1967Q4,1169.36592741935,1161.15625,129.712,175.925,-8.20967741935488,-46.213,14.0118037080101,17.2670747422701,3.59599999999999,8.869,3.25527103425342,-5.273,3.25546597453013,-0.485569150149786,6.743,6.655,-3.74103512468438,0.0879999999999939,7.06421693851133,7.05717155489919,4.86531660824535,5.17005776785261,NA,NA,0.0120547619319211,0.0149822624268197,0.0281144898976455,0.0517286823048577,NA,NA,80.2736582313601,37.7111443270301,1.73199999999999,12.263,-42.5625139043382,-10.531
1968Q1,1202.37063142438,1208.45345080764,133.483,186.211,6.08281938326013,-52.728,33.0047040050299,47.2972008076399,3.77100000000002,10.286,14.292496802615,-6.515,18.9929002970198,30.0301260653698,0.175000000000026,1.417,11.0372257683616,-1.242,7.09205041317738,7.097096681245,4.8939741289078,5.22688043936012,1.8054683028478,NA,0.0278334746660498,0.0399251263458167,0.0286575206624518,0.0568226715075042,NA,NA,64.04339242067,81.8560475219999,3.036,20.085,17.812655101331,-17.049
1968Q2,1224.11805488686,1228.12498796341,136.136,189.06,4.00693307655251,-52.924,21.7474234624799,19.67153715577,2.65299999999999,2.84899999999999,-2.07588630670762,-0.195999999999998,-11.25728054255,-27.6256636518699,-1.11800000000002,-7.43700000000001,-16.3683831093226,6.319,7.10997590849223,7.11324388525684,4.91365438606914,5.24206442499724,1.38802612988052,NA,0.0179254953148469,0.016147204011836,0.0196802571613324,0.0151839856371216,-0.417442172967276,NA,79.5202689089999,101.9884565981,6.87299999999999,24.218,22.4681876890986,-17.345
1968Q3,1233.73510184747,1278.18512553292,144.139,200.408,44.4500236854569,-56.269,9.6170469606102,50.0601375695101,8.00300000000001,11.348,40.4430906089044,-3.345,-12.1303765018697,30.3886004137401,5.35000000000002,8.499,42.518976915612,-3.149,7.11780151517121,7.15319648010647,4.97077811177277,5.3003552885736,3.79436549481594,NA,0.0078256066789848,0.039952594849634,0.0571237257036348,0.0582908635763637,2.40633936493542,NA,78.3809781361301,134.29595027519,18.023,33.352,55.9149721390652,-15.329
1968Q4,1243.59804287046,1291.72791239515,142.308,198.711,48.1298695246971,-56.403,9.86294102298984,13.5427868622301,-1.83100000000002,-1.69699999999997,3.6798458392402,-0.134,0.245894062379648,-36.51735070728,-9.83400000000003,-13.045,-36.7632447696642,3.211,7.12576410442207,7.16373606804309,4.95799372277066,5.29185150786443,3.87390297241787,NA,0.0079625892508588,0.0105395879366164,-0.0127843890021113,-0.00850378070917657,0.0795374776019249,NA,74.2321154511098,130.57166239515,12.596,22.786,56.339546944052,-10.19
1969Q1,1233.89639889197,1339.97580794091,125.228,179.998,106.079409048938,-54.77,-9.70164397848998,48.24789554576,-17.08,-18.713,57.9495395242409,1.633,-19.5645850014798,34.7051086835299,-15.249,-17.016,54.2696936850007,1.767,7.11793224542383,7.20040683900655,4.83013607583434,5.19294573971737,4.6641879556164,NA,-0.0078318589982409,0.0366707709634548,-0.127857646936319,-0.0989057681470555,0.790284983198529,NA,31.52576746759,131.52235713327,-8.25500000000001,-6.21300000000002,99.9965896656779,-2.042
1969Q2,1251.31662870159,1342.76082004556,153.293,215.49,91.4441913439632,-62.197,17.42022980962,2.78501210464992,28.065,35.492,-14.6352177049748,-7.427,27.12187378811,-45.4628834411101,45.145,54.205,-72.5847572292157,-9.06,7.13195157892328,7.20248308687677,5.03235112273477,5.37291450475482,4.51572885553103,NA,0.0140193334994461,0.00207624787022898,0.202215046900427,0.17996876503745,-0.14845910008537,NA,27.19857381473,114.63583208215,17.157,26.43,87.4372582674107,-9.273
1969Q3,1251.16176078257,1316.45184526456,149.621,212.687,65.2900844819922,-63.066,-0.154867919020035,-26.308974781,-3.672,-2.803,-26.154106861971,-0.869,-17.57509772864,-29.0939868856499,-31.737,-38.295,-11.5188891569962,6.558,7.13182780728963,7.18269540042048,5.00810543002037,5.35982160139148,4.17884017914765,NA,-0.000123771633647962,-0.0197876864562927,-0.024245692714393,-0.0130929033633409,-0.336888676383374,NA,17.4266589350998,38.26671973164,5.482,12.279,20.8400607965353,-6.797
1969Q4,1261.296,1313.736,154.806,210.34,52.4399999999998,-55.534,10.1342392174301,-2.7158452645599,5.185,-2.34700000000001,-12.8500844819924,7.532,10.2891071364502,23.5931295164401,8.857,0.455999999999989,13.3040223799786,8.401,7.13989504275695,7.18063026561678,5.04217272009441,5.34872526909188,3.9596696588955,NA,0.00806723546732524,-0.00206513480370418,0.034067290074038,-0.0110963322995969,-0.219170520252159,NA,17.6979571295401,22.0080876048501,12.498,11.629,4.3101304753027,0.869
1970Q1,1238.00543714659,1264.19486733362,156.143,209.661,26.1894301870379,-53.518,-23.2905628534099,-49.54113266638,1.33699999999999,-0.679000000000002,-26.2505698129619,2.016,-33.4248020708401,-46.8252874018201,-3.84800000000001,1.66800000000001,-13.4004853309695,-5.51600000000001,7.12125684511421,7.14219073001858,5.05077225403389,5.34549194064007,3.26535590139244,NA,-0.0186381976427423,-0.0384395355981955,0.00859953393947865,-0.0032333284518149,-0.694313757503056,NA,4.10903825462015,-75.7809406072899,30.915,29.663,-79.8899788619001,1.252
1970Q2,1292.41785869094,1256.61439098396,163.017,213.793,-35.8034677069786,-50.776,54.4124215443499,-7.5804763496601,6.874,4.13200000000001,-61.9928978940165,2.742,77.7029843977598,41.9606563167199,5.53700000000001,4.81100000000001,-35.7423280810546,0.725999999999999,7.16427005209299,7.13617639222219,5.093854489847,5.36500825717562,NA,NA,0.0430132069787765,-0.0060143377963886,0.0430822358131087,0.0195163165355572,NA,NA,41.10122998935,-86.1464290616,9.72399999999999,-1.697,-127.247659050942,11.421
